Country_Name,Country_Code,Series_Name,Series_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Suriname,SUR,DeathBel5,SH.DTH.MORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0,519.0,504.0,490.0,474.0,458.0,442.0,425.0,408.0,392.0,376.0,362.0,348.0,336.0,324.0,313.0,302.0,292.0,282.0,273.0,265.0,257.0,250.0,244.0,237.0,231.0,225.0,219.0,213.0,206.0,199.0,193.0,186.0
Uruguay,URY,DeathBel5,SH.DTH.MORT,3490.0,3458.0,3404.0,3345.0,3294.0,3261.0,3236.0,3209.0,3177.0,3134.0,3088.0,3068.0,3102.0,3170.0,3233.0,3253.0,3194.0,3033.0,2792.0,2510.0,2227.0,1985.0,1809.0,1689.0,1607.0,1549.0,1499.0,1444.0,1385.0,1333.0,1292.0,1261.0,1238.0,1219.0,1195.0,1163.0,1120.0,1067.0,1012.0,962.0,922.0,888.0,857.0,823.0,781.0,729.0,675.0,624.0,579.0,543.0,517.0,497.0,481.0,465.0,448.0,427.0,403.0,377.0,349.0,320.0,293.0
Argentina,ARG,LifeExpectancy_year,SP.DYN.LE00.IN,65.055,65.176,65.269,65.348,65.426,65.518,65.64,65.796,65.989,66.219,66.483,66.774,67.078,67.383,67.686,67.985,68.283,68.585,68.891,69.197,69.496,69.777,70.033,70.262,70.466,70.65,70.825,71.001,71.186,71.384,71.594,71.813,72.032,72.246,72.453,72.651,72.843,73.029,73.213,73.396,73.576,73.755,73.932,74.107,74.28,74.451,74.62,74.787,74.952,75.116,75.278,75.439,75.598,75.756,75.913,76.068,76.221,76.372,76.52,76.667,
Belize,BLZ,LifeExpectancy_year,SP.DYN.LE00.IN,59.981,60.531,61.092,61.663,62.241,62.823,63.402,63.971,64.525,65.058,65.566,66.047,66.504,66.939,67.354,67.751,68.135,68.509,68.874,69.229,69.577,69.921,70.257,70.575,70.865,71.11,71.294,71.405,71.437,71.386,71.242,70.996,70.662,70.268,69.845,69.439,69.1,68.858,68.734,68.734,68.847,69.04,69.272,69.511,69.749,69.998,70.286,70.636,71.059,71.541,72.057,72.57,73.044,73.452,73.782,74.034,74.219,74.365,74.496,74.623,
Bolivia,BOL,LifeExpectancy_year,SP.DYN.LE00.IN,41.82,42.15,42.49,42.84,43.199,43.568,43.947,44.337,44.737,45.147,45.568,45.999,46.441,46.893,47.355,47.828,48.312,48.806,49.31,49.824,50.349,50.883,51.427,51.98,52.543,53.115,53.695,54.284,54.881,55.486,56.099,56.721,57.351,57.989,58.631,59.276,59.922,60.566,61.204,61.835,62.452,63.054,63.64,64.21,64.766,65.312,65.853,66.395,66.937,67.476,68.007,68.521,69.01,69.468,69.891,70.277,70.626,70.945,71.239,71.513,
Brazil,BRA,LifeExpectancy_year,SP.DYN.LE00.IN,54.143,54.634,55.13,55.627,56.121,56.61,57.091,57.563,58.025,58.475,58.911,59.332,59.739,60.132,60.513,60.884,61.243,61.595,61.942,62.286,62.63,62.976,63.326,63.68,64.039,64.406,64.782,65.165,65.553,65.947,66.343,66.742,67.141,67.539,67.932,68.318,68.695,69.061,69.419,69.769,70.116,70.462,70.813,71.17,71.531,71.896,72.26,72.618,72.966,73.3,73.619,73.921,74.209,74.483,74.745,74.994,75.23,75.456,75.672,75.881,
Chile,CHL,LifeExpectancy_year,SP.DYN.LE00.IN,57.219,57.616,58.031,58.467,58.927,59.415,59.931,60.474,61.044,61.637,62.254,62.895,63.555,64.231,64.917,65.609,66.307,67.005,67.698,68.378,69.033,69.655,70.239,70.782,71.282,71.737,72.148,72.524,72.872,73.198,73.509,73.808,74.1,74.386,74.671,74.957,75.244,75.53,75.813,76.092,76.366,76.634,76.894,77.146,77.391,77.63,77.865,78.099,78.33,78.558,78.779,78.986,79.176,79.349,79.504,79.646,79.779,79.909,80.042,80.181,
Colombia,COL,LifeExpectancy_year,SP.DYN.LE00.IN,57.269,57.813,58.329,58.825,59.308,59.784,60.257,60.729,61.201,61.675,62.152,62.629,63.105,63.578,64.047,64.518,64.994,65.477,65.964,66.451,66.926,67.38,67.802,68.187,68.529,68.823,69.065,69.266,69.436,69.591,69.75,69.936,70.161,70.433,70.752,71.112,71.497,71.887,72.264,72.619,72.945,73.241,73.517,73.777,74.026,74.265,74.5,74.732,74.962,75.193,75.424,75.655,75.882,76.105,76.322,76.531,76.732,76.925,77.109,77.287,
Costa Rica,CRI,LifeExpectancy_year,SP.DYN.LE00.IN,60.381,61.018,61.638,62.236,62.807,63.348,63.862,64.358,64.847,65.339,65.844,66.378,66.943,67.541,68.17,68.825,69.501,70.182,70.853,71.501,72.113,72.678,73.193,73.657,74.07,74.429,74.738,75.006,75.243,75.456,75.654,75.844,76.028,76.211,76.394,76.579,76.765,76.948,77.124,77.293,77.452,77.601,77.74,77.871,77.996,78.117,78.239,78.362,78.491,78.626,78.769,78.919,79.074,79.234,79.398,79.565,79.738,79.914,80.095,80.279,
Dominica,DMA,LifeExpectancy_year,SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,71.4634146341463,,,,,71.9634146341463,,,,,73.9512195121951,,,,,75.9512195121951,,,,,76.5975609756098,,,,,,,,,,,,,,,,,,
Ecuador,ECU,LifeExpectancy_year,SP.DYN.LE00.IN,52.982,53.547,54.098,54.635,55.158,55.669,56.174,56.676,57.181,57.69,58.203,58.718,59.232,59.745,60.258,60.774,61.298,61.834,62.382,62.942,63.512,64.089,64.669,65.246,65.814,66.371,66.911,67.436,67.943,68.431,68.899,69.347,69.777,70.189,70.587,70.972,71.348,71.716,72.075,72.425,72.761,73.078,73.371,73.641,73.887,74.112,74.319,74.514,74.705,74.895,75.089,75.289,75.495,75.707,75.923,76.143,76.365,76.584,76.8,77.01,
Guatemala,GTM,LifeExpectancy_year,SP.DYN.LE00.IN,46.702,47.219,47.75,48.295,48.856,49.434,50.032,50.646,51.267,51.889,52.501,53.091,53.652,54.181,54.676,55.14,55.577,56.0,56.418,56.84,57.272,57.719,58.183,58.661,59.154,59.661,60.176,60.694,61.214,61.735,62.261,62.799,63.352,63.921,64.502,65.09,65.678,66.257,66.817,67.351,67.849,68.304,68.717,69.092,69.437,69.762,70.082,70.409,70.75,71.108,71.481,71.861,72.236,72.596,72.935,73.25,73.541,73.81,74.063,74.302,
Guyana,GUY,LifeExpectancy_year,SP.DYN.LE00.IN,60.26,60.441,60.623,60.805,60.984,61.157,61.317,61.462,61.588,61.697,61.789,61.868,61.938,62.005,62.072,62.14,62.211,62.283,62.355,62.427,62.498,62.565,62.626,62.684,62.741,62.801,62.869,62.95,63.046,63.159,63.287,63.427,63.576,63.73,63.891,64.064,64.255,64.468,64.705,64.964,65.242,65.532,65.828,66.122,66.412,66.694,66.972,67.247,67.521,67.792,68.059,68.321,68.575,68.819,69.049,69.262,69.454,69.624,69.774,69.906,
Honduras,HND,LifeExpectancy_year,SP.DYN.LE00.IN,46.274,46.953,47.625,48.285,48.926,49.548,50.151,50.742,51.33,51.921,52.522,53.14,53.778,54.439,55.124,55.834,56.567,57.317,58.08,58.851,59.632,60.427,61.236,62.05,62.859,63.643,64.382,65.062,65.679,66.229,66.723,67.175,67.605,68.028,68.45,68.871,69.284,69.676,70.041,70.378,70.689,70.976,71.249,71.511,71.77,72.026,72.285,72.544,72.803,73.061,73.317,73.569,73.814,74.051,74.278,74.495,74.701,74.898,75.088,75.27,
"Korea, Rep.",KOR,LifeExpectancy_year,SP.DYN.LE00.IN,55.4155365853659,56.0149756097561,56.5123170731707,56.9706097560976,57.4409268292683,57.9682926829268,58.5751707317073,59.2414634146341,59.9446097560976,60.6750243902439,62.1634146341463,62.6121951219512,63.009756097561,63.4073170731707,63.8048780487805,64.1536585365854,64.5024390243902,64.9,65.1975609756098,65.5463414634146,66.0463414634146,66.5463414634146,67.0951219512195,67.5463414634146,68.1951219512195,68.7951219512195,69.4463414634146,69.9975609756098,70.5487804878049,71.0487804878049,71.5975609756098,72.0463414634146,72.4975609756098,72.9975609756098,73.3975609756098,73.7,74.1512195121951,74.6024390243903,75.0048780487805,75.409756097561,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.6658536585366,78.1682926829268,78.6682926829268,79.119512195122,79.5170731707317,79.9682926829268,80.1170731707317,80.5682926829269,80.819512195122,81.2707317073171,81.7219512195122,82.0243902439024,82.2756097560976,82.6268292682927,82.6268292682927,83.2268292682927,
Mexico,MEX,LifeExpectancy_year,SP.DYN.LE00.IN,57.077,57.668,58.193,58.656,59.069,59.447,59.807,60.165,60.536,60.932,61.362,61.829,62.327,62.845,63.378,63.922,64.467,65.009,65.54,66.055,66.553,67.031,67.493,67.942,68.38,68.809,69.232,69.649,70.062,70.469,70.866,71.248,71.61,71.953,72.279,72.598,72.925,73.268,73.625,73.988,74.34,74.658,74.922,75.118,75.243,75.3,75.296,75.255,75.194,75.128,75.065,75.011,74.966,74.93,74.908,74.904,74.917,74.947,74.992,75.054,
Nicaragua,NIC,LifeExpectancy_year,SP.DYN.LE00.IN,46.998,47.636,48.277,48.92,49.566,50.216,50.874,51.538,52.205,52.868,53.519,54.147,54.744,55.307,55.833,56.319,56.764,57.177,57.57,57.955,58.347,58.757,59.196,59.671,60.189,60.761,61.394,62.079,62.803,63.549,64.293,65.011,65.683,66.297,66.849,67.344,67.798,68.234,68.667,69.1,69.527,69.934,70.308,70.64,70.933,71.195,71.436,71.673,71.915,72.167,72.428,72.692,72.951,73.197,73.429,73.649,73.86,74.068,74.275,74.485,
Panama,PAN,LifeExpectancy_year,SP.DYN.LE00.IN,60.864,61.38,61.88,62.36,62.824,63.275,63.718,64.16,64.607,65.063,65.532,66.018,66.515,67.02,67.527,68.027,68.513,68.976,69.412,69.818,70.192,70.537,70.858,71.163,71.453,71.732,72.0,72.257,72.506,72.747,72.982,73.212,73.439,73.661,73.879,74.092,74.3,74.5,74.694,74.881,75.06,75.233,75.401,75.565,75.728,75.892,76.06,76.234,76.414,76.6,76.792,76.989,77.188,77.386,77.583,77.776,77.964,78.149,78.329,78.506,
Peru,PER,LifeExpectancy_year,SP.DYN.LE00.IN,48.012,48.628,49.224,49.792,50.334,50.872,51.432,52.038,52.702,53.42,54.174,54.935,55.671,56.36,56.994,57.575,58.114,58.636,59.158,59.691,60.24,60.804,61.378,61.958,62.542,63.132,63.731,64.338,64.949,65.56,66.165,66.757,67.33,67.88,68.405,68.903,69.378,69.834,70.274,70.7,71.111,71.505,71.882,72.24,72.581,72.908,73.222,73.528,73.826,74.12,74.41,74.697,74.981,75.258,75.529,75.792,76.044,76.286,76.516,76.736,
Paraguay,PRY,LifeExpectancy_year,SP.DYN.LE00.IN,63.881,64.105,64.314,64.5,64.659,64.793,64.908,65.015,65.124,65.241,65.368,65.506,65.653,65.806,65.964,66.13,66.302,66.481,66.664,66.847,67.026,67.192,67.343,67.479,67.603,67.723,67.85,67.993,68.157,68.343,68.545,68.753,68.958,69.152,69.335,69.511,69.69,69.88,70.087,70.31,70.546,70.786,71.023,71.249,71.464,71.667,71.862,72.055,72.251,72.45,72.653,72.86,73.068,73.274,73.473,73.662,73.836,73.992,74.131,74.254,
El Salvador,SLV,LifeExpectancy_year,SP.DYN.LE00.IN,49.95,50.621,51.256,51.847,52.391,52.893,53.36,53.803,54.226,54.628,54.998,55.32,55.586,55.793,55.948,56.052,56.11,56.142,56.178,56.248,56.394,56.658,57.058,57.601,58.283,59.097,60.025,61.024,62.044,63.05,64.0,64.858,65.617,66.273,66.824,67.277,67.651,67.978,68.284,68.581,68.875,69.162,69.432,69.68,69.908,70.124,70.333,70.542,70.756,70.978,71.21,71.449,71.692,71.935,72.175,72.412,72.644,72.872,73.096,73.317,
Suriname,SUR,LifeExpectancy_year,SP.DYN.LE00.IN,59.682,60.038,60.377,60.705,61.026,61.346,61.666,61.984,62.299,62.609,62.911,63.199,63.47,63.724,63.964,64.201,64.445,64.704,64.981,65.274,65.575,65.873,66.154,66.409,66.631,66.819,66.978,67.113,67.233,67.341,67.436,67.519,67.59,67.647,67.695,67.731,67.753,67.762,67.768,67.781,67.822,67.913,68.064,68.28,68.555,68.877,69.227,69.579,69.91,70.209,70.465,70.676,70.851,71.002,71.133,71.249,71.358,71.463,71.57,71.682,
Uruguay,URY,LifeExpectancy_year,SP.DYN.LE00.IN,67.783,68.007,68.198,68.347,68.455,68.521,68.554,68.567,68.575,68.588,68.616,68.664,68.732,68.823,68.941,69.089,69.271,69.484,69.723,69.983,70.256,70.536,70.814,71.085,71.343,71.583,71.804,72.008,72.201,72.386,72.569,72.757,72.955,73.166,73.388,73.62,73.854,74.086,74.309,74.523,74.731,74.939,75.152,75.373,75.599,75.826,76.046,76.251,76.437,76.603,76.75,76.882,77.004,77.124,77.244,77.369,77.498,77.632,77.77,77.911,
